created at,id,favorite count,retweet count,is retweet,source,in reply to user_id,text
Thu Apr 13 13:16:30 +0000 2017,852510810287075329,111648,24326,False,Twitter for iPhone,,Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses &amp; there will be lasting peace!
Thu Apr 13 13:08:20 +0000 2017,852508752142114816,113289,28207,False,Twitter for iPhone,,"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A."
Thu Apr 13 00:32:25 +0000 2017,852318522139168769,139902,30950,False,Twitter for iPhone,,"Jobs are returning, illegal immigration is plummeting, law, order and justice are being restored. We are truly making America great again!"
Wed Apr 12 23:10:37 +0000 2017,852297935219982336,95427,17816,False,Twitter for iPhone,,"One by one we are keeping our promises - on the border, on energy, on jobs, on regulations. Big changes are happening!"
Wed Apr 12 23:09:56 +0000 2017,852297762599313409,65130,12143,False,Twitter for iPhone,,Economic confidence is soaring as we unleash the power of private sector job creation and stand up for the American Workers. #AmericaFirst
Wed Apr 12 21:48:48 +0000 2017,852277347587952640,52838,10724,False,Twitter for iPhone,,Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share &amp; focus on… https://t.co/G9TdjWezmH
Wed Apr 12 12:37:07 +0000 2017,852138509355933697,72078,13165,False,Twitter for iPhone,,"Great win in Kansas last night for Ron Estes, easily winning the Congressional race against the Dems, who spent heavily &amp; predicted victory!"
Wed Apr 12 12:22:22 +0000 2017,852134796436398086,92666,19588,False,Twitter for iPhone,,Had a very good call last night with the President of China concerning the menace of North Korea.
Wed Apr 12 03:16:00 +0000 2017,851997299454742528,40874,6222,False,Twitter for iPhone,,I will be interviewed by @MariaBartiromo at 6:00 A.M. @FoxBusiness. Enjoy!
Tue Apr 11 20:27:35 +0000 2017,851894518014238720,43875,8723,False,Twitter for iPhone,,Great Strategic &amp; Policy CEO Forum today with my Cabinet Secretaries and top CEO's from around the United States.… https://t.co/pmGIL08OpP
Tue Apr 11 12:59:20 +0000 2017,851781714028494849,58666,12262,False,Twitter for iPhone,,"Ron Estes is running TODAY for Congress in the Great State of Kansas. A wonderful guy, I need his help on Healthcare &amp; Tax Cuts (Reform)."
Tue Apr 11 12:03:43 +0000 2017,851767718248361986,136091,53328,False,Twitter for iPhone,,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A."
Tue Apr 11 11:59:04 +0000 2017,851766546825347076,81554,19145,False,Twitter for iPhone,,I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!
Tue Apr 11 11:48:31 +0000 2017,851763890786635776,0,6245,True,Twitter for iPhone,,RT @foxnation: Grateful Syrians React To @realDonaldTrump Strike: 'I'll Name My Son Donald' https://t.co/7KexXsXLUx #SyrianStrikes
Mon Apr 10 23:56:35 +0000 2017,851584729400979456,89320,16731,False,Twitter for iPhone,,"Happy Passover to everyone celebrating in the United States of America, Israel, and around the world. #ChagSameach"
Mon Apr 10 21:59:10 +0000 2017,851555178910064640,79752,15760,False,Twitter Ads,,Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for Americ… https://t.co/RM9lfTaePS
Mon Apr 10 01:35:45 +0000 2017,851247294854856706,71754,14540,False,Twitter for iPhone,,Thank you @USNavy! #USA https://t.co/oD7L8vPgjq
Sun Apr 09 15:21:07 +0000 2017,851092618754891781,56646,10391,False,Twitter for iPhone,25073877,...confidence that President Al Sisi will handle situation properly.
Sun Apr 09 15:20:39 +0000 2017,851092500056072198,77604,15606,False,Twitter for iPhone,,So sad to hear of the terrorist attack in Egypt. U.S. strongly condemns. I have great...
Sat Apr 08 19:58:32 +0000 2017,850800045012201473,101425,18538,False,Twitter for iPhone,,Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!
Sat Apr 08 19:00:08 +0000 2017,850785347038576640,61631,11769,False,Twitter for iPhone,,The reason you don't generally hit runways is that they are easy and inexpensive to quickly fix (fill in and top)!
Sat Apr 08 14:54:24 +0000 2017,850723509370327040,135259,27363,False,Twitter for iPhone,,"Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack."
Sat Apr 08 14:51:10 +0000 2017,850722694958075905,48718,7231,False,Twitter for iPhone,25073877,"...goodwill and friendship was formed, but only time will tell on trade."
Sat Apr 08 14:50:59 +0000 2017,850722648883638272,67145,10521,False,Twitter for iPhone,,It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...
Fri Apr 07 23:22:53 +0000 2017,850489084221018113,0,15195,True,Twitter for iPhone,,RT @IvankaTrump: Very proud of Arabella and Joseph for their performance in honor of President Xi Jinping and Madame Peng Liyuan's official…
Thu Apr 06 18:30:49 +0000 2017,850053194923298816,60570,10767,False,Twitter for iPhone,,"It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS, @VP… https://t.co/u5AI1pupVV"
Thu Apr 06 02:12:43 +0000 2017,849807049118625792,83555,23000,False,Twitter for iPhone,,"JOBS, JOBS, JOBS!
https://t.co/XGOQPHywrt https://t.co/B5Qbn6llzE"
Wed Apr 05 21:18:08 +0000 2017,849732911377117185,67325,13159,False,Twitter Ads,,I am deeply committed to preserving our strong relationship &amp; to strengthening America's long-standing support for… https://t.co/GxrOR3ALCE
Tue Apr 04 21:03:51 +0000 2017,849366930133839872,49321,9150,False,Twitter for iPhone,,Great to talk jobs with #NABTU2017. Tremendous spirit &amp; optimism - we will deliver! https://t.co/6lRuQZZHrc
Tue Apr 04 19:38:59 +0000 2017,849345573509574665,48800,9447,False,Twitter Ads,,Thank you Sean McGarvey &amp; the entire Governing Board of Presidents for honoring me w/an invite to speak. #NABTU2017… https://t.co/dJlZvlq6Tj
Tue Apr 04 18:38:13 +0000 2017,849330281412792320,38111,8409,False,Twitter for iPhone,,".@WhiteHouse #CEOTownHall
➡️https://t.co/ADSKuUXf1b https://t.co/XHfQ6zmF2H"
Tue Apr 04 12:39:16 +0000 2017,849239946653290496,0,11466,True,Twitter for iPhone,,RT @DRUDGE_REPORT: RICE ORDERED SPY DOCS ON TRUMP? https://t.co/bL2nZRFxk9
Mon Apr 03 19:39:05 +0000 2017,848983209580822529,58198,13265,False,Twitter for iPhone,,It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership betwe… https://t.co/9mRaGvcPHz
Mon Apr 03 17:56:55 +0000 2017,848957498040217603,56195,11042,False,Twitter for iPhone,,Looking forward to hosting our heroes from the Wounded Warrior Project (@WWP) Soldier Ride to the @WhiteHouse on Th… https://t.co/QLC0qFD94x
Mon Apr 03 16:00:33 +0000 2017,848928217138384896,76027,12841,False,Twitter for iPhone,,"Getting ready to meet President al-Sisi of Egypt. On behalf of the United States, I look forward to a long and wonderful relationship."
Mon Apr 03 12:51:01 +0000 2017,848880519458717698,69597,22045,False,Twitter for iPhone,,".@FoxNews from multiple sources: ""There was electronic surveillance of Trump, and people close to Trump. This is unprecedented."" @FBI"
Mon Apr 03 11:21:11 +0000 2017,848857910297980928,108357,27505,False,Twitter for iPhone,,Did Hillary Clinton ever apologize for receiving the answers to the debate? Just asking!
Mon Apr 03 11:16:52 +0000 2017,848856822312292354,71599,20532,False,Twitter for iPhone,,Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?
Mon Apr 03 10:15:17 +0000 2017,848841326183534594,73263,19995,False,Twitter for iPhone,,"Such amazing reporting on unmasking and the crooked scheme against us by @foxandfriends. ""Spied on before nomination."" The real story."
Mon Apr 03 00:58:29 +0000 2017,848701201315188736,113112,25161,False,Twitter for iPhone,,"Melania and I are honored to light up the @WhiteHouse this evening, for 
#WorldAutismAwarenessDay. Join us &amp; #LIUB.… https://t.co/tR3hqqyWvv"
Sun Apr 02 13:34:16 +0000 2017,848529014667055105,82776,21334,False,Twitter for iPhone,,The real story turns out to be SURVEILLANCE and LEAKING! Find the leakers.
Sun Apr 02 13:03:43 +0000 2017,848521325480202240,73325,13677,False,Twitter for iPhone,,"Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck."
Sun Apr 02 12:56:49 +0000 2017,848519587675201538,80080,16341,False,Twitter for iPhone,,Anybody (especially  Fake News media) who thinks that Repeal &amp; Replace of ObamaCare is dead does not know the love and strength in R Party!
Sat Apr 01 22:21:02 +0000 2017,848299191646515202,53703,13760,False,Twitter for iPhone,,Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst🇺🇸 https://t.co/AQQzmt10x7
Sat Apr 01 17:02:29 +0000 2017,848219027659010051,64746,15671,False,Twitter for iPhone,,"..not associated with Russia. Trump team spied on before he was nominated."" If this is true, does not get much bigger. Would be sad for U.S."
Sat Apr 01 16:50:36 +0000 2017,848216035153121285,61205,16136,False,Twitter for iPhone,,"Wow, @FoxNews just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked...."
Sat Apr 01 16:06:14 +0000 2017,848204870876356608,51102,10001,False,Twitter for iPhone,,"...use subsidies to buy health plans."" In other words, Ocare is dead. Good things will happen, however, either with Republicans or Dems."
Sat Apr 01 15:59:36 +0000 2017,848203201094483972,48508,11203,False,Twitter for iPhone,,"The failing @nytimes finally gets it - ""In places where no insurance company offers plans, there will be no way for ObamaCare customers to.."
Sat Apr 01 15:35:12 +0000 2017,848197060625145856,0,7035,True,Twitter for iPhone,,RT @DanScavino: .@POTUS @realDonaldTrump signs executive orders on trade that will set the stage for revival in American manufacturing. #Am…
Sat Apr 01 13:02:32 +0000 2017,848158641056362496,86222,22380,False,Twitter for iPhone,,"It is the same Fake News Media that said there is ""no path to victory for Trump"" that is now pushing the phony Russia story. A total scam!"
Sat Apr 01 12:43:32 +0000 2017,848153860602507264,78221,21797,False,Twitter for iPhone,,When will Sleepy Eyes Chuck Todd and @NBCNews start talking about the Obama SURVEILLANCE SCANDAL and stop with the Fake Trump/Russia story?
Fri Mar 31 21:31:44 +0000 2017,847924397180583937,65695,14593,False,Twitter Ads,,We are going to defend our industry &amp; create a level playing field for the American worker. It is time to put… https://t.co/dzPKJMghj1
Fri Mar 31 19:37:00 +0000 2017,847895524632129536,44123,9595,False,Twitter for iPhone,,'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' ➡️… https://t.co/cVWXOa1MjY
Fri Mar 31 18:30:38 +0000 2017,847878820220858369,58319,13694,False,Twitter Ads,,"It is an exciting time for our country!
#WeeklyAddress #ConfirmGorsuch https://t.co/tP4bkvTOBq"
Fri Mar 31 17:45:10 +0000 2017,847867380562894848,48064,10927,False,Twitter for iPhone,,#ConfirmGorsuch #SCOTUS https://t.co/WkqHYMcYa3
Fri Mar 31 17:28:44 +0000 2017,847863243200753666,57145,10435,False,Twitter for iPhone,,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA🇺🇸 https://t.co/ZuriIC3YwG"
Fri Mar 31 14:35:47 +0000 2017,847819720418111488,40720,6903,False,Twitter for iPhone,,"It was an honor to welcome the Prime Minister of Denmark, Lars Løkke Rasmussen {@larsloekke} to the @WhiteHouse yes… https://t.co/N1g0TiVnSp"
Fri Mar 31 11:04:32 +0000 2017,847766558520856578,74530,17963,False,Twitter for iPhone,,"Mike Flynn should ask for immunity in that this is a witch hunt (excuse for big election loss), by media &amp; Dems, of historic proportion!"
Fri Mar 31 01:43:35 +0000 2017,847625389908217856,59387,13485,False,Twitter for iPhone,,Only by enlisting the full potential of women in our society will we be truly able to #MakeAmericaGreatAgain🇺🇸… https://t.co/cxhgYaxiek
Thu Mar 30 22:16:50 +0000 2017,847573358912974849,42307,7587,False,Twitter for iPhone,25073877,...and job losses. American companies must be prepared to look at other alternatives.
Thu Mar 30 22:16:17 +0000 2017,847573220417044480,58102,12126,False,Twitter for iPhone,,The meeting next week with China will be a very difficult one in that we can no longer have massive trade deficits...
Thu Mar 30 21:21:50 +0000 2017,847559519085379584,30401,5895,False,Twitter for iPhone,,"Where are @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador?
#RepealANDReplace #Obamacare"
Thu Mar 30 21:20:44 +0000 2017,847559239149158401,38242,7722,False,Twitter for iPhone,,"If @RepMarkMeadows, @Jim_Jordan and @Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform."
Thu Mar 30 21:18:57 +0000 2017,847558790358728705,1550,348,False,Twitter for iPhone,,"If @RepMarkMeadows, @Jim_Jordan and Raul_Labrador would get on board we would have both great healthcare and massive tax cuts &amp; reform."
Thu Mar 30 21:17:30 +0000 2017,847558426557337600,31807,6645,False,Twitter for iPhone,,Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare. https://t.co/Y2vTnIBTBZ
Thu Mar 30 14:27:14 +0000 2017,847455180912181249,54377,13280,False,Twitter for iPhone,,The failing @nytimes has disgraced the media world. Gotten me wrong for two solid years. Change libel laws? https://t.co/QIqLgvYLLi
Thu Mar 30 13:07:42 +0000 2017,847435163143454723,60193,13845,False,Twitter for iPhone,,"The Freedom Caucus will hurt the entire Republican agenda if they don't get on the team, &amp; fast. We must fight them, &amp; Dems, in 2018!"
Thu Mar 30 02:12:09 +0000 2017,847270189171228672,73882,16788,False,Twitter for iPhone,,"Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day.
#ThankAVeteran… https://t.co/deOHapcV4J"
Wed Mar 29 23:58:11 +0000 2017,847236476815511552,54285,10386,False,Media Studio,,.@FLOTUS Melania and I were honored to stop by the Women's Empowerment  Panel this afternoon at the @WhiteHouse.… https://t.co/phLPw8lgTu
Wed Mar 29 21:39:01 +0000 2017,847201455165624320,40545,8686,False,Twitter for iPhone,,Today's EO established a commission on combating drug addiction and the opioid crisis. Watch listening session➡️… https://t.co/ooF2ediqSt
Wed Mar 29 12:21:02 +0000 2017,847061031293779969,98068,20281,False,Twitter for iPhone,,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!
Wed Mar 29 12:01:52 +0000 2017,847056211006631936,74900,15624,False,Twitter for iPhone,,"Remember when the failing @nytimes apologized to its subscribers, right after the election, because their coverage was so wrong. Now worse!"
Tue Mar 28 22:41:09 +0000 2017,846854703183020032,86933,25726,False,Twitter for iPhone,,Why doesn't Fake News talk about Podesta ties to Russia as covered by @FoxNews or money from Russia to Clinton - sale of  Uranium?
Tue Mar 28 21:48:40 +0000 2017,846841493952319489,45784,9616,False,Twitter for iPhone,,"A NEW ERA IN AMERICAN ENERGY! 
#MadeInTheUSA🇺🇸
Watch here: https://t.co/EG02Fdlkba https://t.co/XT12jqoIqj"
Tue Mar 28 20:57:17 +0000 2017,846828561491202048,39199,7082,False,Twitter for iPhone,,It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence &amp; Attorney General Sessions. THANK YOU fo… https://t.co/VHzTB4c69h
Tue Mar 28 15:26:23 +0000 2017,846745288735887360,56580,13142,False,Twitter for iPhone,,"The failing @NYTimes would do much better if they were honest! 
https://t.co/ATy8R3knS2"
Tue Mar 28 11:16:44 +0000 2017,846682464215076866,47086,9248,False,Twitter for iPhone,,Watch @foxandfriends now on Podesta and Russia!
Tue Mar 28 10:36:02 +0000 2017,846672219073863681,109338,23340,False,Twitter for iPhone,,Big announcement by Ford today. Major investment to be made in three Michigan plants. Car companies coming back to U.S.  JOBS! JOBS! JOBS!
Tue Mar 28 02:03:17 +0000 2017,846543183223963649,80864,16103,False,Twitter for iPhone,,"The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry, we are in very  good shape!"
Tue Mar 28 01:41:15 +0000 2017,846537639167713281,52179,9632,False,Twitter for iPhone,,The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!
Tue Mar 28 01:35:35 +0000 2017,846536212362018816,69350,19170,False,Twitter for iPhone,,"...money to Bill, the Hillary Russian ""reset,"" praise of Russia by Hillary, or Podesta Russian Company. Trump Russia story is a hoax. #MAGA!"
Tue Mar 28 01:26:04 +0000 2017,846533818811080704,89095,26423,False,Twitter for iPhone,,"Why isn't the House Intelligence Committee looking into the Bill &amp; Hillary deal that allowed big Uranium to go to Russia, Russian speech...."
